Algoritmo; tempo
NextFit;2200
NextFit;2000
NextFit;2700
NextFit;4500
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;4000
NextFit;2600
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2500
NextFit;3900
NextFit;2400
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;3600
NextFit;2000
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2000
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2700
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3600
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2000
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2000
NextFit;3800
NextFit;2100
NextFit;2000
NextFit;2000
NextFit;2800
NextFit;3000
NextFit;3700
NextFit;9500
NextFit;3500
NextFit;3200
NextFit;4000
NextFit;5500
NextFit;3100
NextFit;4800
NextFit;4000
NextFit;5300
NextFit;2900
NextFit;3000
NextFit;5900
NextFit;7500
NextFit;2200
NextFit;2100
NextFit;4000
NextFit;2100
NextFit;2100
NextFit;2200
NextFit;4000
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;4100
NextFit;2200
NextFit;2100
NextFit;2000
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2500
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2000
NextFit;2100
NextFit;2100
NextFit;4600
NextFit;2100
NextFit;2100
NextFit;4100
NextFit;2600
NextFit;2100
NextFit;2100
NextFit;4000
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2500
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2200
NextFit;2100
NextFit;2500
NextFit;3900
NextFit;2200
NextFit;2000
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2000
NextFit;2000
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2800
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;2200
NextFit;2000
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2000
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;4200
NextFit;2100
NextFit;2300
NextFit;2000
NextFit;3700
NextFit;2100
NextFit;2500
NextFit;2100
NextFit;3900
NextFit;2200
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2000
NextFit;2000
NextFit;4000
NextFit;2100
NextFit;2000
NextFit;3700
NextFit;2100
NextFit;2000
NextFit;2000
NextFit;3800
NextFit;2100
NextFit;2600
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;7300
NextFit;2200
NextFit;2000
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2600
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2200
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2600
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;3000
NextFit;2100
NextFit;2100
NextFit;3800
NextFit;2100
NextFit;2200
NextFit;4400
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;4600
NextFit;2100
NextFit;2000
NextFit;2100
NextFit;4700
NextFit;2100
NextFit;2100
NextFit;2500
NextFit;3700
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3900
NextFit;2100
NextFit;2100
NextFit;2100
NextFit;3700
NextFit;2100
NextFit;2100
